# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,
# retrieved: 2020-02-12 03:23:56 EST       (nadww01),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
#    USGS 01632900 SMITH CREEK NEAR NEW MARKET, VA,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 01632900,,,,,,,
#            TS   parameter     Description,,,,,,,
#        146482       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius,,,,
#        146484       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [YSI 6136]
#        146485       00300     Dissolved oxygen, water, unfiltered, milligrams per liter,,,,
#        217800       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [YSI EXO]
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#        ,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
# ,,,,,,,
"agency_cd	site_no	datetime	tz_cd	146482_00095	146482_00095_cd	146484_63680	146484_63680_cd	146485_00300	146485_00300_cd",,,,,,,
"USGS	01632900	2017-01-29 18:00	EST	492	A	2.7	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-29 18:15	EST	492	A	3.1	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-29 18:30	EST	492	A	3.3	A	11.9	A",,,,,,,
"USGS	01632900	2017-01-29 18:45	EST	492	A	3.6	A	11.9	A",,,,,,,
"USGS	01632900	2017-01-29 19:00	EST	492	A	3.6	A	11.9	A",,,,,,,
"USGS	01632900	2017-01-29 19:15	EST	492	A	3.1	A	11.8	A",,,,,,,
"USGS	01632900	2017-01-29 19:30	EST	493	A	2.7	A	11.8	A",,,,,,,
"USGS	01632900	2017-01-29 19:45	EST	493	A	3.1	A	11.7	A",,,,,,,
"USGS	01632900	2017-01-29 20:00	EST	493	A	3.1	A	11.7	A",,,,,,,
"USGS	01632900	2017-01-29 20:15	EST	493	A	3.1	A	11.7	A",,,,,,,
"USGS	01632900	2017-01-29 20:30	EST	493	A	2.7	A	11.6	A",,,,,,,
"USGS	01632900	2017-01-29 20:45	EST	494	A	3.7	A	11.6	A",,,,,,,
"USGS	01632900	2017-01-29 21:00	EST	494	A	3.6	A	11.6	A",,,,,,,
"USGS	01632900	2017-01-29 21:15	EST	494	A	4.4	A	11.5	A",,,,,,,
"USGS	01632900	2017-01-29 21:30	EST	494	A	3.1	A	11.5	A",,,,,,,
"USGS	01632900	2017-01-29 21:45	EST	494	A	3.0	A	11.5	A",,,,,,,
"USGS	01632900	2017-01-29 22:00	EST	495	A	3.6	A	11.5	A",,,,,,,
"USGS	01632900	2017-01-29 22:15	EST	495	A	3.2	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-29 22:30	EST	495	A	3.8	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-29 22:45	EST	495	A	3.0	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-29 23:00	EST	495	A	3.4	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-29 23:15	EST	495	A	3.3	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-29 23:30	EST	496	A	3.5	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-29 23:45	EST	496	A	3.3	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 00:00	EST	496	A	3.9	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 00:15	EST	495	A	3.1	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 00:30	EST	495	A	3.3	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 00:45	EST	495	A	3.3	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 01:00	EST	495	A	3.3	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 01:15	EST	495	A	3.2	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 01:30	EST	494	A	3.3	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 01:45	EST	494	A	3.1	A	11.2	A",,,,,,,
"USGS	01632900	2017-01-30 02:00	EST	494	A	3.9	A	11.2	A",,,,,,,
"USGS	01632900	2017-01-30 02:15	EST	494	A	5.7	A	11.2	A",,,,,,,
"USGS	01632900	2017-01-30 02:30	EST	494	A	3.3	A	11.2	A",,,,,,,
"USGS	01632900	2017-01-30 02:45	EST	494	A	3.3	A	11.2	A",,,,,,,
"USGS	01632900	2017-01-30 03:00	EST	494	A	4.2	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 03:15	EST	494	A	3.4	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 03:30	EST	494	A	3.2	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 03:45	EST	494	A	3.0	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 04:00	EST	494	A	3.0	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 04:15	EST	494	A	3.0	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 04:30	EST	494	A	3.1	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 04:45	EST	494	A	3.1	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 05:00	EST	502	A	3.2	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 05:15	EST	503	A	3.1	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 05:30	EST	504	A	3.2	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 05:45	EST	502	A	3.6	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 06:00	EST	502	A	3.0	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 06:15	EST	506	A	3.1	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 06:30	EST	506	A	3.1	A	11.3	A",,,,,,,
"USGS	01632900	2017-01-30 06:45	EST	507	A	2.9	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-30 07:00	EST	507	A	3.1	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-30 07:15	EST	500	A	2.8	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-30 07:30	EST	502	A	3.0	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-30 07:45	EST	503	A	2.7	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-30 08:00	EST	502	A	3.3	A	11.4	A",,,,,,,
"USGS	01632900	2017-01-30 08:15	EST	503	A	3.0	A	11.5	A",,,,,,,
"USGS	01632900	2017-01-30 08:30	EST	503	A	3.0	A	11.5	A",,,,,,,
"USGS	01632900	2017-01-30 08:45	EST	503	A	3.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-01-30 09:00	EST	503	A	3.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-01-30 09:15	EST	503	A	3.6	A	11.7	A",,,,,,,
"USGS	01632900	2017-01-30 09:30	EST	503	A	3.4	A	11.7	A",,,,,,,
"USGS	01632900	2017-01-30 09:45	EST	503	A	3.5	A	11.8	A",,,,,,,
"USGS	01632900	2017-01-30 10:00	EST	503	A	3.2	A	11.9	A",,,,,,,
"USGS	01632900	2017-01-30 10:15	EST	503	A	2.7	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-30 10:30	EST	506	A	2.5	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-30 10:45	EST	503	A	2.5	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-30 11:00	EST	503	A	2.8	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-30 11:15	EST	503	A	3.3	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-30 11:30	EST	503	A	3.0	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-30 11:45	EST	503	A	2.7	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-30 12:00	EST	503	A	2.7	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-30 12:15	EST	502	A	3.0	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-30 12:30	EST	502	A	3.2	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-30 12:45	EST	501	A	3.1	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-30 13:00	EST	502	A	2.8	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-30 13:15	EST	502	A	2.8	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-30 13:30	EST	502	A	3.0	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-30 13:45	EST	502	A	2.5	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-30 14:00	EST	502	A	3.1	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-30 14:15	EST	506	A	3.0	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-30 14:30	EST	503	A	2.3	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-30 14:45	EST	503	A	2.5	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 15:00	EST	503	A			13.0	A",,,,,,,
"USGS	01632900	2017-01-30 15:15	EST	504	A	2.7	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 15:30	EST	504	A	2.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 15:45	EST	504	A	2.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 16:00	EST	505	A	2.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 16:15	EST	505	A	2.7	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 16:30	EST	506	A	2.5	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-30 16:45	EST	506	A	2.9	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-30 17:00	EST	506	A	2.4	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-30 17:15	EST	507	A	2.5	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-30 17:30	EST	507	A	2.3	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-30 17:45	EST	507	A	2.3	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-30 18:00	EST	505	A	2.6	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-30 18:15	EST	506	A	2.3	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-30 18:30	EST	507	A	2.5	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-30 18:45	EST	504	A	2.5	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-30 19:00	EST	503	A	2.5	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-30 19:15	EST	504	A	2.8	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-30 19:30	EST	505	A	2.4	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-30 19:45	EST	505	A	2.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-30 20:00	EST	505	A	2.2	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-30 20:15	EST	505	A	2.1	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-30 20:30	EST	505	A	2.3	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-30 20:45	EST	508	A	2.1	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-30 21:00	EST	509	A	2.2	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-30 21:15	EST	509	A	2.4	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-30 21:30	EST	509	A	2.3	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-30 21:45	EST	509	A	2.2	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-30 22:00	EST	509	A	2.3	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-30 22:15	EST	510	A	2.4	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-30 22:30	EST	510	A	2.3	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-30 22:45	EST	513	A	2.2	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-30 23:00	EST	513	A	2.1	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-30 23:15	EST	513	A	2.4	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-30 23:30	EST	513	A	2.2	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-30 23:45	EST	513	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 00:00	EST	514	A	2.1	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 00:15	EST	514	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 00:30	EST	513	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 00:45	EST	517	A	2.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 01:00	EST	507	A	2.3	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 01:15	EST	507	A	2.0	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 01:30	EST	507	A	2.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 01:45	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 02:00	EST	508	A	2.1	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 02:15	EST	508	A	2.1	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 02:30	EST	508	A	2.0	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 02:45	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 03:00	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 03:15	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 03:30	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 03:45	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 04:00	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 04:15	EST	508	A	2.0	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 04:30	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 04:45	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 05:00	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 05:15	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 05:30	EST	508	A	2.1	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 05:45	EST	508	A	2.0	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 06:00	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 06:15	EST	509	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 06:30	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 06:45	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 07:00	EST	508	A	1.9	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 07:15	EST	508	A	2.0	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 07:30	EST	508	A	2.0	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 07:45	EST	508	A	1.8	A	12.0	A",,,,,,,
"USGS	01632900	2017-01-31 08:00	EST	508	A	1.9	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-31 08:15	EST	508	A	2.0	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-31 08:30	EST	508	A	2.0	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-31 08:45	EST	508	A	2.1	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-31 09:00	EST	508	A	2.2	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-31 09:15	EST	507	A	2.1	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-31 09:30	EST	507	A	2.1	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-31 09:45	EST	507	A	2.1	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-31 10:00	EST	507	A	2.2	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-31 10:15	EST	507	A	2.0	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-31 10:30	EST	506	A	1.9	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-31 10:45	EST	506	A	2.3	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-31 11:00	EST	506	A	2.2	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-31 11:15	EST	506	A	2.2	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-31 11:30	EST	506	A	1.9	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-31 11:45	EST	506	A	1.9	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-31 12:00	EST	506	A	2.1	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-31 12:15	EST	506	A	2.3	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-31 12:30	EST	506	A	2.8	A	13.1	A",,,,,,,
"USGS	01632900	2017-01-31 12:45	EST	506	A	2.0	A	13.1	A",,,,,,,
"USGS	01632900	2017-01-31 13:00	EST	505	A	1.9	A	13.1	A",,,,,,,
"USGS	01632900	2017-01-31 13:15	EST	505	A	2.0	A	13.1	A",,,,,,,
"USGS	01632900	2017-01-31 13:30	EST	505	A	1.8	A	13.2	A",,,,,,,
"USGS	01632900	2017-01-31 13:45	EST	505	A	1.8	A	13.2	A",,,,,,,
"USGS	01632900	2017-01-31 14:00	EST	505	A	1.8	A	13.2	A",,,,,,,
"USGS	01632900	2017-01-31 14:15	EST	505	A	1.9	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 14:30	EST	505	A	2.0	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 14:45	EST	505	A	1.9	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 15:00	EST	505	A	1.8	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 15:15	EST	506	A	1.9	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 15:30	EST	506	A	2.1	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 15:45	EST	506	A	2.3	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 16:00	EST	506	A	2.2	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 16:15	EST	506	A	1.9	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 16:30	EST	506	A	1.8	A	13.3	A",,,,,,,
"USGS	01632900	2017-01-31 16:45	EST	506	A	2.0	A	13.2	A",,,,,,,
"USGS	01632900	2017-01-31 17:00	EST	507	A	1.8	A	13.2	A",,,,,,,
"USGS	01632900	2017-01-31 17:15	EST	507	A	1.8	A	13.1	A",,,,,,,
"USGS	01632900	2017-01-31 17:30	EST	507	A	1.8	A	13.1	A",,,,,,,
"USGS	01632900	2017-01-31 17:45	EST	508	A	1.8	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-31 18:00	EST	508	A	1.7	A	13.0	A",,,,,,,
"USGS	01632900	2017-01-31 18:15	EST	509	A	1.9	A	12.9	A",,,,,,,
"USGS	01632900	2017-01-31 18:30	EST	509	A	1.9	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-31 18:45	EST	509	A	2.4	A	12.8	A",,,,,,,
"USGS	01632900	2017-01-31 19:00	EST	509	A	2.4	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-31 19:15	EST	510	A	2.3	A	12.7	A",,,,,,,
"USGS	01632900	2017-01-31 19:30	EST	510	A	2.0	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-31 19:45	EST	510	A	2.2	A	12.6	A",,,,,,,
"USGS	01632900	2017-01-31 20:00	EST	510	A	2.4	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-31 20:15	EST	510	A	2.1	A	12.5	A",,,,,,,
"USGS	01632900	2017-01-31 20:30	EST	510	A	2.2	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-31 20:45	EST	510	A	2.5	A	12.4	A",,,,,,,
"USGS	01632900	2017-01-31 21:00	EST	510	A	2.2	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-31 21:15	EST	510	A	2.4	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-31 21:30	EST	510	A	2.3	A	12.3	A",,,,,,,
"USGS	01632900	2017-01-31 21:45	EST	510	A	2.4	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-31 22:00	EST	510	A	2.7	A	12.2	A",,,,,,,
"USGS	01632900	2017-01-31 22:15	EST	510	A	2.5	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-31 22:30	EST	510	A	2.4	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-31 22:45	EST	511	A	2.2	A	12.1	A",,,,,,,
"USGS	01632900	2017-01-31 23:00	EST	511	A	2.5	A	11.9	A",,,,,,,
"USGS	01632900	2017-01-31 23:15	EST	511	A	2.4	A	11.9	A",,,,,,,
"USGS	01632900	2017-01-31 23:30	EST	511	A	2.5	A	11.8	A",,,,,,,
"USGS	01632900	2017-01-31 23:45	EST	511	A	2.3	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-01 00:00	EST	511	A	2.3	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-01 00:15	EST	511	A	2.5	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 00:30	EST	511	A	2.2	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 00:45	EST	512	A	2.2	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 01:00	EST	512	A	2.1	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 01:15	EST	512	A	2.5	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 01:30	EST	512	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 01:45	EST	512	A	2.4	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 02:00	EST	512	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 02:15	EST	511	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 02:30	EST	511	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 02:45	EST	511	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 03:00	EST	511	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 03:15	EST	511	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 03:30	EST	511	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 03:45	EST	511	A	2.1	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 04:00	EST	511	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 04:15	EST	511	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 04:30	EST	510	A	2.1	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 04:45	EST	510	A	2.4	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 05:00	EST	510	A	3.7	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 05:15	EST	524	A	2.4	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 05:30	EST	522	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 05:45	EST	519	A	2.4	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 06:00	EST	516	A	2.4	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 06:15	EST	516	A	2.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 06:30	EST	515	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 06:45	EST	516	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 07:00	EST	515	A	2.3	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-01 07:15	EST	518	A	2.6	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 07:30	EST	520	A	2.6	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 07:45	EST	521	A	2.5	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 08:00	EST	521	A	2.5	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-01 08:15	EST	521	A	2.4	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-01 08:30	EST	520	A	2.4	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-01 08:45	EST	521	A	2.6	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-01 09:00	EST	521	A	2.9	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-01 09:15	EST	521	A	2.2	A	12.0	A",,,,,,,
"USGS	01632900	2017-02-01 09:30	EST	521	A	2.5	A	12.0	A",,,,,,,
"USGS	01632900	2017-02-01 09:45	EST	521	A	2.1	A	12.1	A",,,,,,,
"USGS	01632900	2017-02-01 10:00	EST	521	A	2.0	A	12.1	A",,,,,,,
"USGS	01632900	2017-02-01 10:15	EST	521	A	2.1	A	12.1	A",,,,,,,
"USGS	01632900	2017-02-01 10:30	EST	521	A	1.8	A	12.2	A",,,,,,,
"USGS	01632900	2017-02-01 10:45	EST	521	A	2.0	A	12.2	A",,,,,,,
"USGS	01632900	2017-02-01 11:00	EST	521	A	1.7	A	12.3	A",,,,,,,
"USGS	01632900	2017-02-01 11:15	EST	521	A	1.6	A	12.4	A",,,,,,,
"USGS	01632900	2017-02-01 11:30	EST	521	A	1.7	A	12.4	A",,,,,,,
"USGS	01632900	2017-02-01 11:45	EST	521	A	1.8	A	12.4	A",,,,,,,
"USGS	01632900	2017-02-01 12:00	EST	521	A	1.6	A	12.5	A",,,,,,,
"USGS	01632900	2017-02-01 12:15	EST	520	A	1.7	A	12.5	A",,,,,,,
"USGS	01632900	2017-02-01 12:30	EST	521	A	1.7	A	12.6	A",,,,,,,
"USGS	01632900	2017-02-01 12:45	EST	520	A	1.8	A	12.6	A",,,,,,,
"USGS	01632900	2017-02-01 13:00	EST	520	A	2.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-02-01 13:15	EST	521	A	1.8	A	12.7	A",,,,,,,
"USGS	01632900	2017-02-01 13:30	EST	521	A	2.0	A	12.7	A",,,,,,,
"USGS	01632900	2017-02-01 13:45	EST	521	A	1.8	A	12.8	A",,,,,,,
"USGS	01632900	2017-02-01 14:00	EST	521	A	1.9	A	12.8	A",,,,,,,
"USGS	01632900	2017-02-01 14:15	EST	521	A	2.1	A	12.9	A",,,,,,,
"USGS	01632900	2017-02-01 14:30	EST	521	A	2.0	A	12.9	A",,,,,,,
"USGS	01632900	2017-02-01 14:45	EST	521	A	2.0	A	12.9	A",,,,,,,
"USGS	01632900	2017-02-01 15:00	EST	521	A	2.0	A	13.0	A",,,,,,,
"USGS	01632900	2017-02-01 15:15	EST	521	A	1.8	A	13.0	A",,,,,,,
"USGS	01632900	2017-02-01 15:30	EST	521	A	2.0	A	13.0	A",,,,,,,
"USGS	01632900	2017-02-01 15:45	EST	521	A	1.8	A	13.0	A",,,,,,,
"USGS	01632900	2017-02-01 16:00	EST	522	A	2.0	A	13.0	A",,,,,,,
"USGS	01632900	2017-02-01 16:15	EST	523	A	2.1	A	13.1	A",,,,,,,
"USGS	01632900	2017-02-01 16:30	EST	523	A	2.4	A	13.0	A",,,,,,,
